               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.024297,            0.015336,           0.0026796,             0.83725,             0.38233,             0.39219,             0.25472,            0.031327,            0.010383,            0.017224,            0.004588,            0.004588,            0.004588
                 166,            0.024102,            0.015165,           0.0026818,             0.58413,             0.39397,             0.39401,             0.25055,            0.031282,            0.010306,            0.016908,            0.004555,            0.004555,            0.004555
                 167,            0.024127,            0.015431,           0.0024336,              0.6566,             0.39442,             0.39778,             0.25714,            0.031188,            0.010346,            0.017197,            0.004522,            0.004522,            0.004522
                 168,            0.023871,            0.015127,           0.0022777,             0.92586,             0.37125,             0.39346,             0.25779,            0.031522,            0.010516,            0.018479,            0.004489,            0.004489,            0.004489
                 169,             0.02377,            0.015338,           0.0021984,             0.73221,             0.38233,             0.39396,             0.25758,            0.031626,            0.010617,            0.018824,            0.004456,            0.004456,            0.004456
                 170,            0.023761,            0.015275,           0.0023557,             0.72265,             0.40031,             0.39347,             0.25535,            0.031638,            0.010668,            0.019114,            0.004423,            0.004423,            0.004423
                 171,            0.023833,            0.015227,           0.0024409,             0.92879,             0.37281,             0.38763,             0.25595,            0.031763,            0.010798,            0.019304,             0.00439,             0.00439,             0.00439
                 172,            0.024092,             0.01526,           0.0026041,             0.93942,             0.37075,              0.3844,             0.25438,            0.031667,            0.010804,             0.01931,            0.004357,            0.004357,            0.004357
                 173,            0.023896,            0.015544,           0.0026536,             0.93528,             0.37172,             0.38946,             0.25372,            0.031683,            0.010808,            0.019316,            0.004324,            0.004324,            0.004324
                 174,            0.023516,            0.015191,           0.0023028,             0.91253,             0.37269,             0.38054,             0.25019,            0.031693,            0.010866,            0.019093,            0.004291,            0.004291,            0.004291
                 175,            0.023644,             0.01516,           0.0023806,             0.88916,             0.37515,             0.38131,             0.25138,            0.031644,             0.01081,            0.018857,            0.004258,            0.004258,            0.004258
                 176,            0.023421,            0.015054,           0.0021621,             0.75454,              0.3785,             0.38129,             0.25169,            0.031732,            0.010851,             0.01938,            0.004225,            0.004225,            0.004225
                 177,            0.023584,              0.0153,           0.0023121,             0.87077,             0.37729,              0.3789,             0.25081,            0.031714,            0.010836,            0.019457,            0.004192,            0.004192,            0.004192
                 178,            0.023395,            0.015185,           0.0022037,             0.87502,              0.3767,             0.37884,              0.2538,            0.031591,            0.010778,            0.019298,            0.004159,            0.004159,            0.004159
                 179,            0.023414,            0.014828,           0.0021573,             0.84233,              0.3813,             0.37787,             0.25342,            0.031439,            0.010765,            0.018778,            0.004126,            0.004126,            0.004126
                 180,            0.023316,            0.015149,           0.0022517,             0.83316,             0.38163,              0.3774,             0.25383,            0.031332,            0.010632,            0.018384,            0.004093,            0.004093,            0.004093
                 181,             0.02364,            0.015051,           0.0023328,             0.82408,             0.38093,             0.37511,             0.25695,            0.031301,            0.010643,            0.018313,             0.00406,             0.00406,             0.00406
                 182,            0.023193,            0.014968,           0.0023466,             0.84739,             0.38092,             0.37849,              0.2567,            0.031213,            0.010633,            0.018228,            0.004027,            0.004027,            0.004027
                 183,             0.02321,            0.015109,           0.0021917,             0.86028,             0.38367,             0.38453,             0.25918,            0.031242,            0.010671,            0.018299,            0.003994,            0.003994,            0.003994
                 184,            0.023105,            0.014837,           0.0022219,             0.84148,             0.38148,             0.37255,             0.25603,            0.031447,            0.010816,            0.019291,            0.003961,            0.003961,            0.003961
                 185,             0.02313,            0.014881,           0.0022438,             0.85288,             0.38118,             0.37425,             0.25682,             0.03133,            0.010778,             0.01923,            0.003928,            0.003928,            0.003928
                 186,            0.023064,            0.014805,           0.0021132,             0.83784,             0.38097,             0.37446,             0.25581,            0.031351,            0.010802,            0.019496,            0.003895,            0.003895,            0.003895
                 187,            0.023013,             0.01468,           0.0021201,             0.81761,              0.3806,             0.37655,             0.25532,            0.031315,            0.010823,            0.019569,            0.003862,            0.003862,            0.003862
                 188,            0.022978,            0.014779,           0.0021451,             0.84893,              0.3813,             0.37564,             0.25526,            0.031305,            0.010854,            0.019775,            0.003829,            0.003829,            0.003829
                 189,            0.023122,            0.015055,           0.0023273,             0.85222,             0.38057,             0.37523,              0.2538,            0.031223,             0.01086,            0.019574,            0.003796,            0.003796,            0.003796
                 190,            0.022595,            0.014562,           0.0018989,             0.84586,             0.38097,             0.37564,             0.24999,            0.031289,            0.010891,            0.019645,            0.003763,            0.003763,            0.003763
                 191,            0.023036,            0.014498,           0.0021409,             0.82136,              0.3813,             0.37173,             0.24917,             0.03136,            0.010925,             0.01989,             0.00373,             0.00373,             0.00373
                 192,            0.023167,            0.014852,           0.0025061,             0.81951,             0.38052,              0.3744,             0.25096,            0.031265,             0.01089,            0.019593,            0.003697,            0.003697,            0.003697
                 193,            0.023025,            0.014706,            0.002408,             0.82328,             0.38071,              0.3774,             0.25233,            0.031078,            0.010796,            0.019179,            0.003664,            0.003664,            0.003664
                 194,            0.022956,             0.01462,            0.002115,             0.83866,             0.38093,             0.37881,             0.25327,            0.031138,            0.010774,            0.019373,            0.003631,            0.003631,            0.003631
                 195,             0.02284,            0.014748,           0.0022143,             0.85118,             0.38125,             0.37999,             0.25385,            0.031062,            0.010699,            0.018821,            0.003598,            0.003598,            0.003598
                 196,            0.022523,            0.014492,           0.0019315,             0.88187,             0.37593,             0.38099,             0.25139,            0.031031,            0.010685,             0.01877,            0.003565,            0.003565,            0.003565
                 197,            0.022488,            0.014678,           0.0021194,             0.87218,             0.37273,              0.3786,             0.25103,            0.031009,            0.010708,            0.018766,            0.003532,            0.003532,            0.003532
                 198,            0.022547,            0.014697,           0.0020739,             0.57216,             0.38818,             0.38304,             0.25352,            0.030988,            0.010711,            0.018838,            0.003499,            0.003499,            0.003499
                 199,            0.022445,            0.014394,           0.0018838,             0.57193,             0.39165,              0.3833,             0.25317,            0.031063,             0.01075,            0.019103,            0.003466,            0.003466,            0.003466
                 200,            0.022637,            0.014627,           0.0020807,             0.57321,             0.39165,             0.38566,             0.25366,            0.031087,            0.010788,            0.019387,            0.003433,            0.003433,            0.003433
                 201,            0.022748,            0.014518,           0.0022822,             0.56741,             0.39202,             0.38656,             0.25705,            0.030995,            0.010727,            0.018997,              0.0034,              0.0034,              0.0034
                 202,            0.023037,            0.014768,           0.0024225,             0.88312,             0.37686,             0.38601,             0.25683,            0.031032,            0.010782,            0.019275,            0.003367,            0.003367,            0.003367
                 203,            0.022777,            0.014479,           0.0024884,              0.7689,             0.38389,              0.3847,             0.25697,            0.031035,            0.010784,            0.019173,            0.003334,            0.003334,            0.003334
                 204,            0.022249,            0.014609,           0.0021113,             0.74786,             0.38314,             0.38476,             0.25919,            0.031012,            0.010813,            0.019216,            0.003301,            0.003301,            0.003301
                 205,            0.022294,            0.014276,           0.0021041,             0.73439,             0.38332,             0.38581,             0.26042,            0.031027,            0.010819,            0.019135,            0.003268,            0.003268,            0.003268
                 206,            0.022096,             0.01446,           0.0019329,             0.81933,             0.38618,             0.38398,             0.25997,            0.031096,            0.010818,            0.019246,            0.003235,            0.003235,            0.003235
                 207,            0.022349,            0.014388,           0.0022871,             0.73506,              0.3818,             0.38695,             0.25884,            0.031087,            0.010805,            0.018977,            0.003202,            0.003202,            0.003202
                 208,            0.022378,            0.014574,           0.0021692,             0.73707,             0.38149,             0.38198,             0.25791,            0.031091,            0.010824,            0.019045,            0.003169,            0.003169,            0.003169
                 209,            0.022302,            0.014354,           0.0020242,             0.75044,             0.38071,             0.38584,             0.25805,            0.031057,            0.010811,            0.018903,            0.003136,            0.003136,            0.003136
                 210,            0.022252,            0.014413,           0.0020552,             0.83968,              0.3807,             0.38557,             0.25354,            0.031062,            0.010828,            0.019027,            0.003103,            0.003103,            0.003103
                 211,            0.022329,            0.014166,            0.002142,             0.82232,             0.37904,             0.38869,             0.25507,            0.031053,            0.010819,            0.019022,             0.00307,             0.00307,             0.00307
                 212,            0.022244,             0.01424,           0.0022066,              0.7432,             0.37869,             0.38822,             0.25519,             0.03104,             0.01081,            0.018993,            0.003037,            0.003037,            0.003037
                 213,            0.021921,            0.014174,           0.0018247,             0.73535,              0.3786,             0.38394,             0.25456,            0.031022,            0.010813,            0.019073,            0.003004,            0.003004,            0.003004
                 214,            0.022024,            0.014129,           0.0020096,              0.8352,             0.37696,             0.37948,             0.25475,            0.031001,            0.010824,            0.019201,            0.002971,            0.002971,            0.002971
                 215,            0.021788,            0.014047,           0.0019058,             0.82192,             0.37504,             0.38166,             0.25463,            0.030946,            0.010815,            0.019172,            0.002938,            0.002938,            0.002938
                 216,            0.021948,            0.013838,           0.0019973,             0.80729,              0.3738,             0.38083,             0.25445,            0.030898,            0.010813,            0.019042,            0.002905,            0.002905,            0.002905
                 217,            0.021993,            0.013997,            0.002132,             0.80584,              0.3738,             0.37879,             0.25501,            0.030882,            0.010817,            0.018995,            0.002872,            0.002872,            0.002872
                 218,            0.021667,             0.01418,           0.0018826,             0.88682,             0.36961,             0.37745,             0.25561,            0.030872,            0.010822,            0.019203,            0.002839,            0.002839,            0.002839
                 219,            0.021939,            0.014395,           0.0019437,             0.80422,              0.3738,             0.38067,             0.25711,             0.03087,            0.010855,            0.019294,            0.002806,            0.002806,            0.002806
                 220,            0.021499,            0.014005,           0.0017947,             0.88857,             0.36981,             0.37646,             0.25689,            0.030857,            0.010879,            0.019443,            0.002773,            0.002773,            0.002773
                 221,            0.021678,            0.014166,           0.0019787,             0.88968,              0.3698,             0.37601,             0.25708,            0.030879,            0.010908,            0.019565,             0.00274,             0.00274,             0.00274
                 222,            0.021682,            0.014025,           0.0018897,             0.88867,             0.36952,             0.37715,             0.25731,            0.030854,            0.010901,            0.019581,            0.002707,            0.002707,            0.002707
                 223,            0.021644,            0.013794,           0.0019491,             0.80127,             0.37319,             0.37876,             0.25845,            0.030873,            0.010929,            0.019646,            0.002674,            0.002674,            0.002674
                 224,            0.021736,            0.013912,           0.0020434,             0.79981,             0.37257,               0.377,             0.25881,            0.030873,            0.010933,             0.01965,            0.002641,            0.002641,            0.002641
                 225,            0.021433,            0.014097,             0.00188,             0.74433,             0.38063,              0.3779,             0.25842,             0.03087,            0.010933,            0.019632,            0.002608,            0.002608,            0.002608
                 226,            0.021591,            0.013879,           0.0018301,             0.74771,             0.37997,             0.37434,             0.25881,            0.030894,             0.01094,            0.019738,            0.002575,            0.002575,            0.002575
                 227,            0.021625,            0.014239,           0.0021413,             0.74735,             0.37987,             0.37401,             0.25904,            0.030864,            0.010926,            0.019693,            0.002542,            0.002542,            0.002542
                 228,            0.021401,            0.013817,           0.0019233,             0.75237,              0.3796,              0.3749,             0.26028,            0.030891,            0.010941,            0.019824,            0.002509,            0.002509,            0.002509
                 229,            0.021689,            0.014005,           0.0020636,             0.75779,             0.38019,             0.37485,             0.26027,            0.030885,            0.010935,            0.019812,            0.002476,            0.002476,            0.002476
                 230,            0.021398,            0.013727,           0.0018918,             0.83419,             0.37945,             0.37487,             0.26103,            0.030887,            0.010939,            0.019857,            0.002443,            0.002443,            0.002443
                 231,            0.021408,            0.013809,           0.0020233,             0.83035,              0.3785,              0.3757,             0.26135,            0.030854,            0.010925,            0.019769,             0.00241,             0.00241,             0.00241
                 232,            0.021032,            0.013732,           0.0018053,             0.83258,             0.37872,             0.37593,             0.26217,            0.030845,            0.010921,            0.019817,            0.002377,            0.002377,            0.002377
                 233,            0.021047,            0.013872,           0.0017463,             0.83773,             0.38031,             0.37573,             0.26224,            0.030862,            0.010926,            0.019879,            0.002344,            0.002344,            0.002344
                 234,            0.021391,            0.013725,           0.0019475,             0.83777,             0.37987,             0.38102,             0.26266,            0.030872,            0.010929,            0.019941,            0.002311,            0.002311,            0.002311
                 235,            0.020958,            0.013987,           0.0018171,             0.83626,             0.37938,             0.37655,             0.26341,            0.030871,            0.010921,            0.019955,            0.002278,            0.002278,            0.002278
                 236,            0.021031,            0.013667,            0.001789,             0.83521,              0.3789,             0.38207,             0.26382,            0.030873,            0.010924,            0.020018,            0.002245,            0.002245,            0.002245
                 237,            0.020942,            0.013691,           0.0017473,             0.83641,             0.37939,             0.38362,             0.26433,            0.030868,            0.010912,            0.020054,            0.002212,            0.002212,            0.002212
                 238,            0.020985,             0.01391,           0.0019826,             0.83723,             0.37942,             0.38368,             0.26425,            0.030852,            0.010902,            0.020038,            0.002179,            0.002179,            0.002179
                 239,            0.021056,            0.013575,           0.0020955,             0.83611,             0.37942,             0.38373,             0.26509,            0.030828,            0.010904,            0.020018,            0.002146,            0.002146,            0.002146
                 240,            0.021188,            0.013547,           0.0018404,             0.83326,             0.37974,             0.38423,              0.2655,            0.030824,            0.010914,            0.020057,            0.002113,            0.002113,            0.002113
                 241,            0.021087,            0.013549,           0.0018388,             0.83708,             0.37911,             0.38364,             0.26538,            0.030807,            0.010924,            0.020058,             0.00208,             0.00208,             0.00208
                 242,            0.020746,              0.0136,           0.0017897,             0.83672,             0.37807,             0.38129,             0.26554,            0.030794,             0.01093,            0.020042,            0.002047,            0.002047,            0.002047
                 243,            0.020804,            0.013426,           0.0018027,             0.83933,             0.37786,             0.38097,             0.26557,            0.030794,            0.010939,            0.020091,            0.002014,            0.002014,            0.002014
                 244,            0.020581,            0.013496,           0.0016217,             0.84164,             0.37834,             0.37986,             0.26576,            0.030779,            0.010942,            0.020122,            0.001981,            0.001981,            0.001981
                 245,            0.020791,            0.013364,           0.0018135,             0.83611,             0.37974,             0.37982,             0.26615,            0.030775,            0.010947,            0.020161,            0.001948,            0.001948,            0.001948
                 246,            0.020764,            0.013256,            0.001675,             0.83572,              0.3796,             0.37794,             0.26516,            0.030777,            0.010966,            0.020277,            0.001915,            0.001915,            0.001915
                 247,            0.020171,            0.013336,           0.0014758,             0.83419,             0.37905,             0.37841,             0.26514,            0.030771,            0.010967,            0.020329,            0.001882,            0.001882,            0.001882
                 248,            0.020459,            0.013527,           0.0017497,             0.83434,             0.37905,             0.37888,              0.2655,            0.030774,            0.010979,            0.020394,            0.001849,            0.001849,            0.001849
                 249,            0.020424,              0.0135,           0.0016665,             0.82746,             0.37993,             0.38006,             0.26669,            0.030768,            0.010978,            0.020443,            0.001816,            0.001816,            0.001816
                 250,            0.020293,             0.01325,           0.0016726,             0.82793,              0.3797,             0.38014,             0.26666,            0.030769,            0.010983,            0.020509,            0.001783,            0.001783,            0.001783
                 251,            0.020572,            0.013678,           0.0018078,              0.8285,              0.3797,             0.38016,             0.26665,            0.030779,            0.010991,            0.020578,             0.00175,             0.00175,             0.00175
                 252,            0.020759,            0.013388,           0.0020883,             0.82797,              0.3797,                0.38,             0.26686,            0.030772,            0.010999,            0.020618,            0.001717,            0.001717,            0.001717
                 253,            0.020123,            0.013251,           0.0016383,             0.74759,             0.38035,             0.38431,             0.26727,            0.030768,               0.011,            0.020609,            0.001684,            0.001684,            0.001684
                 254,             0.02027,            0.013368,           0.0018149,              0.7462,             0.38048,             0.38445,             0.26816,            0.030785,            0.011013,            0.020674,            0.001651,            0.001651,            0.001651
                 255,            0.020437,            0.013313,            0.001935,             0.74602,             0.38048,             0.38769,             0.26899,            0.030789,            0.011015,            0.020675,            0.001618,            0.001618,            0.001618
                 256,            0.020483,            0.013136,           0.0017182,             0.74756,             0.38048,             0.38763,               0.269,             0.03079,            0.011013,            0.020651,            0.001585,            0.001585,            0.001585
                 257,            0.020411,            0.013112,           0.0018587,              0.7498,             0.38048,              0.3876,             0.26909,            0.030791,            0.011013,            0.020631,            0.001552,            0.001552,            0.001552
                 258,            0.020211,            0.013485,           0.0016364,             0.74727,             0.38048,             0.38768,             0.26821,            0.030792,            0.011013,            0.020664,            0.001519,            0.001519,            0.001519
                 259,            0.019984,             0.01325,           0.0014134,             0.74854,              0.3797,             0.38741,             0.26976,            0.030804,            0.011022,             0.02073,            0.001486,            0.001486,            0.001486
                 260,            0.019792,              0.0129,            0.001423,             0.74675,             0.37786,             0.38852,             0.26983,            0.030798,            0.011017,            0.020722,            0.001453,            0.001453,            0.001453
                 261,            0.020023,            0.013124,           0.0014719,              0.7473,             0.37643,             0.38804,              0.2694,            0.030802,            0.011021,            0.020768,             0.00142,             0.00142,             0.00142
                 262,            0.020152,            0.012977,           0.0017603,             0.75075,             0.37588,             0.38835,             0.27036,            0.030814,             0.01103,            0.020821,            0.001387,            0.001387,            0.001387
                 263,            0.019987,            0.012842,            0.001778,             0.75162,             0.37588,             0.38733,             0.27031,            0.030819,            0.011041,            0.020885,            0.001354,            0.001354,            0.001354
                 264,            0.019945,            0.013127,            0.001862,              0.7523,             0.37588,             0.38742,             0.27025,            0.030813,            0.011042,            0.020882,            0.001321,            0.001321,            0.001321
                 265,             0.01994,            0.012976,           0.0017801,             0.75193,             0.37588,             0.38766,             0.27009,             0.03081,            0.011041,            0.020889,            0.001288,            0.001288,            0.001288
                 266,            0.019799,             0.01296,           0.0017262,             0.75619,             0.37777,              0.3858,             0.27036,            0.030813,            0.011046,            0.020899,            0.001255,            0.001255,            0.001255
                 267,            0.019882,            0.013005,           0.0016728,             0.75623,              0.3782,             0.38739,             0.27116,             0.03082,            0.011049,            0.020915,            0.001222,            0.001222,            0.001222
                 268,            0.019937,            0.013103,            0.001679,             0.75509,              0.3778,             0.38859,              0.2715,            0.030831,            0.011056,            0.020977,            0.001189,            0.001189,            0.001189
                 269,            0.019834,            0.012783,           0.0016376,             0.58139,             0.38392,             0.38844,             0.27187,            0.030832,            0.011054,            0.021018,            0.001156,            0.001156,            0.001156
                 270,            0.019571,             0.01302,           0.0014701,             0.58571,             0.38462,             0.38875,             0.27132,            0.030829,            0.011056,            0.021039,            0.001123,            0.001123,            0.001123
                 271,            0.019822,            0.013051,           0.0016159,               0.579,              0.3877,             0.38917,             0.27164,            0.030827,            0.011052,            0.021045,             0.00109,             0.00109,             0.00109
                 272,            0.019513,            0.013268,           0.0016288,             0.58564,              0.3877,             0.38916,             0.27186,            0.030831,            0.011056,            0.021095,            0.001057,            0.001057,            0.001057
                 273,            0.019559,            0.012981,           0.0016138,             0.58996,              0.3877,             0.38924,             0.27186,            0.030836,            0.011061,            0.021089,            0.001024,            0.001024,            0.001024
                 274,            0.019585,            0.012836,           0.0014836,             0.58836,             0.38525,             0.38814,              0.2716,             0.03085,             0.01107,            0.021163,            0.000991,            0.000991,            0.000991
                 275,            0.019577,            0.012589,           0.0015847,             0.75342,             0.37896,             0.38674,             0.27074,            0.030849,            0.011073,            0.021165,            0.000958,            0.000958,            0.000958
                 276,            0.019784,            0.012942,           0.0016729,             0.75387,             0.37923,             0.38689,             0.27112,            0.030847,            0.011075,            0.021176,            0.000925,            0.000925,            0.000925
                 277,            0.019357,            0.012667,           0.0015449,             0.75314,             0.37903,             0.38674,              0.2711,             0.03085,            0.011076,            0.021178,            0.000892,            0.000892,            0.000892
                 278,            0.019769,            0.012894,           0.0016971,             0.75437,                0.38,             0.38742,             0.27078,            0.030844,            0.011074,            0.021153,            0.000859,            0.000859,            0.000859
                 279,             0.01894,            0.012478,           0.0013572,             0.75551,             0.38026,             0.38982,             0.27047,            0.030843,            0.011076,             0.02114,            0.000826,            0.000826,            0.000826
                 280,            0.019268,            0.012711,           0.0015192,             0.75455,             0.37976,             0.38768,             0.27136,            0.030851,            0.011082,            0.021159,            0.000793,            0.000793,            0.000793
                 281,            0.019296,            0.012636,           0.0015579,             0.75834,             0.37864,             0.38793,             0.27182,            0.030854,            0.011092,            0.021181,             0.00076,             0.00076,             0.00076
                 282,            0.019513,            0.012902,           0.0016312,             0.58764,              0.3877,             0.39304,             0.27305,            0.030852,            0.011095,            0.021164,            0.000727,            0.000727,            0.000727
                 283,            0.018957,            0.012663,           0.0014499,             0.58735,              0.3877,             0.39298,             0.27229,            0.030856,            0.011097,             0.02118,            0.000694,            0.000694,            0.000694
                 284,            0.019068,            0.012492,           0.0013684,             0.58445,              0.3877,             0.39277,              0.2724,            0.030863,            0.011103,            0.021202,            0.000661,            0.000661,            0.000661
                 285,            0.019012,            0.012293,           0.0014821,             0.58536,              0.3877,             0.39255,             0.27233,            0.030877,            0.011115,             0.02124,            0.000628,            0.000628,            0.000628
                 286,            0.018587,            0.012274,            0.001352,             0.75396,             0.37881,             0.39143,             0.27159,            0.030881,             0.01112,            0.021277,            0.000595,            0.000595,            0.000595
                 287,            0.019211,            0.012438,           0.0018057,             0.58639,              0.3877,             0.39261,             0.27217,            0.030889,            0.011126,            0.021309,            0.000562,            0.000562,            0.000562
                 288,            0.018846,            0.012534,           0.0013137,             0.58496,              0.3877,             0.39264,             0.27233,            0.030897,            0.011129,            0.021339,            0.000529,            0.000529,            0.000529
                 289,            0.019028,            0.012642,           0.0015725,             0.75299,             0.37879,              0.3912,             0.27154,            0.030904,            0.011132,             0.02137,            0.000496,            0.000496,            0.000496
                 290,             0.01895,            0.012695,           0.0016315,             0.75661,             0.37685,              0.3888,             0.27187,            0.030912,            0.011143,            0.021414,            0.000463,            0.000463,            0.000463
                 291,            0.018973,            0.012579,           0.0015617,             0.75702,             0.37681,             0.38884,              0.2716,            0.030917,            0.011148,             0.02143,             0.00043,             0.00043,             0.00043
                 292,            0.019049,            0.012378,           0.0015485,             0.75653,             0.37672,             0.38892,             0.27144,            0.030923,            0.011153,            0.021447,            0.000397,            0.000397,            0.000397
                 293,            0.018929,            0.012293,           0.0014483,             0.75706,             0.37695,               0.389,             0.27153,            0.030927,            0.011161,            0.021471,            0.000364,            0.000364,            0.000364
                 294,            0.018585,            0.012346,            0.001334,             0.75687,             0.37668,             0.39065,              0.2715,            0.030936,            0.011167,            0.021513,            0.000331,            0.000331,            0.000331
                 295,            0.018639,            0.012335,           0.0015154,             0.75635,             0.37666,             0.39078,             0.27199,            0.030941,            0.011171,            0.021527,            0.000298,            0.000298,            0.000298
                 296,            0.018629,            0.012284,           0.0014297,             0.75642,             0.37651,             0.38861,             0.27185,            0.030947,            0.011179,            0.021562,            0.000265,            0.000265,            0.000265
                 297,            0.018446,            0.012273,           0.0014133,             0.75569,             0.37659,             0.38972,             0.27262,            0.030949,            0.011184,            0.021551,            0.000232,            0.000232,            0.000232
                 298,            0.018785,            0.012396,           0.0015278,              0.7555,             0.37663,             0.38936,             0.27196,            0.030954,            0.011186,            0.021564,            0.000199,            0.000199,            0.000199
                 299,            0.018518,            0.012449,           0.0013833,             0.75565,             0.37634,             0.38863,             0.27176,            0.030963,            0.011194,            0.021585,            0.000166,            0.000166,            0.000166
